project,opt_level,binary,function,size,agent,pattern,hit,type_match,byte_match,ged,evidence
libacl,O2-noinline,chacl,main,196,claude-code,LAYOUT-01,unevaluable,0.19047619047619047,0.0,17.0,no same-name explicit struct definitions
libacl,O2-noinline,chacl,main,196,claude-code,ARR-01,no,0.19047619047619047,0.0,17.0,no array/pointer sentinel mismatch found
libacl,O2-noinline,setfacl,restore,163,codex,SC-01,no,0.20689655172413793,0.31932773109243695,62.0,no role-aligned static-to-extern declaration
libacl,O2-noinline,setfacl,restore,163,codex,ST-01,no,0.20689655172413793,0.31932773109243695,62.0,no missing-member diagnostic or visible collision
libacl,O2-noinline,setfacl,restore,163,codex,PTR-01,candidate,0.20689655172413793,0.31932773109243695,62.0,possible pointer typedef in struct do_set_args.seq: seq_t vs command_sequence *
libacl,O2-noinline,setfacl,restore,163,codex,INT-01,no,0.20689655172413793,0.31932773109243695,62.0,typedefs agree for 2 exact-name declarations
libacl,O2-noinline,setfacl,restore,163,codex,FN-01,no,0.20689655172413793,0.31932773109243695,62.0,"matching canonical signature=('int', ('FILE*', 'const char*'))"
libacl,O2-noinline,setfacl,restore,163,codex,LAYOUT-01,candidate,0.20689655172413793,0.31932773109243695,62.0,struct do_set_args.seq: seq_t vs command_sequence *
libacl,O2-noinline,setfacl,restore,163,codex,ARR-01,no,0.20689655172413793,0.31932773109243695,62.0,no array/pointer sentinel mismatch found
libacl,O2-noinline,setfacl,restore,163,claude-code,SC-01,no,0.20689655172413793,0.4592074592074592,18.0,no role-aligned static-to-extern declaration
libacl,O2-noinline,setfacl,restore,163,claude-code,ST-01,no,0.20689655172413793,0.4592074592074592,18.0,no missing-member diagnostic or visible collision
libacl,O2-noinline,setfacl,restore,163,claude-code,PTR-01,unevaluable,0.20689655172413793,0.4592074592074592,18.0,no aligned explicit struct fields
libacl,O2-noinline,setfacl,restore,163,claude-code,INT-01,no,0.20689655172413793,0.4592074592074592,18.0,typedefs agree for 2 exact-name declarations
libacl,O2-noinline,setfacl,restore,163,claude-code,FN-01,no,0.20689655172413793,0.4592074592074592,18.0,"matching canonical signature=('int', ('FILE*', 'const char*'))"
libacl,O2-noinline,setfacl,restore,163,claude-code,LAYOUT-01,unevaluable,0.20689655172413793,0.4592074592074592,18.0,no same-name explicit struct definitions
libacl,O2-noinline,setfacl,restore,163,claude-code,ARR-01,no,0.20689655172413793,0.4592074592074592,18.0,no array/pointer sentinel mismatch found
libopencm3,O2-noinline,cdcacm,dwc_poll,165,codex,SC-01,no,0.8571428571428571,,47.0,no role-aligned static-to-extern declaration
libopencm3,O2-noinline,cdcacm,dwc_poll,165,codex,ST-01,no,0.8571428571428571,,47.0,no missing-member diagnostic or visible collision
libopencm3,O2-noinline,cdcacm,dwc_poll,165,codex,PTR-01,unevaluable,0.8571428571428571,,47.0,no aligned explicit struct fields
libopencm3,O2-noinline,cdcacm,dwc_poll,165,codex,INT-01,no,0.8571428571428571,,47.0,typedefs agree for 4 exact-name declarations
libopencm3,O2-noinline,cdcacm,dwc_poll,165,codex,FN-01,no,0.8571428571428571,,47.0,"matching canonical signature=('void', ('usbd_device*',))"
libopencm3,O2-noinline,cdcacm,dwc_poll,165,codex,LAYOUT-01,unevaluable,0.8571428571428571,,47.0,no same-name explicit struct definitions
libopencm3,O2-noinline,cdcacm,dwc_poll,165,codex,ARR-01,no,0.8571428571428571,,47.0,no array/pointer sentinel mismatch found
libopencm3,O2-noinline,cdcacm,dwc_poll,165,claude-code,SC-01,no,0.14285714285714285,,58.0,no role-aligned static-to-extern declaration
libopencm3,O2-noinline,cdcacm,dwc_poll,165,claude-code,ST-01,no,0.14285714285714285,,58.0,no missing-member diagnostic or visible collision
libopencm3,O2-noinline,cdcacm,dwc_poll,165,claude-code,PTR-01,unevaluable,0.14285714285714285,,58.0,no aligned explicit struct fields
libopencm3,O2-noinline,cdcacm,dwc_poll,165,claude-code,INT-01,unevaluable,0.14285714285714285,,58.0,no safely aligned integer declarations
libopencm3,O2-noinline,cdcacm,dwc_poll,165,claude-code,FN-01,candidate,0.14285714285714285,,58.0,parameter 1: usbd_device* vs void*
libopencm3,O2-noinline,cdcacm,dwc_poll,165,claude-code,LAYOUT-01,unevaluable,0.14285714285714285,,58.0,no same-name explicit struct definitions
libopencm3,O2-noinline,cdcacm,dwc_poll,165,claude-code,ARR-01,no,0.14285714285714285,,58.0,no array/pointer sentinel mismatch found
libopencm3,O2-noinline,msc,_usbd_standard_request_device,241,codex,SC-01,no,0.6,,5.0,no role-aligned static-to-extern declaration
libopencm3,O2-noinline,msc,_usbd_standard_request_device,241,codex,ST-01,no,0.6,,5.0,no missing-member diagnostic or visible collision
libopencm3,O2-noinline,msc,_usbd_standard_request_device,241,codex,PTR-01,unevaluable,0.6,,5.0,no aligned explicit struct fields
libopencm3,O2-noinline,msc,_usbd_standard_request_device,241,codex,INT-01,no,0.6,,5.0,typedefs agree for 2 exact-name declarations
libopencm3,O2-noinline,msc,_usbd_standard_request_device,241,codex,FN-01,no,0.6,,5.0,"matching canonical signature=('enum usbd_request_return_codes', ('usbd_device*', 'struct usb_setup_data*', 'unsigned char**', 'unsigned short*'))"
libopencm3,O2-noinline,msc,_usbd_standard_request_device,241,codex,LAYOUT-01,unevaluable,0.6,,5.0,no same-name explicit struct definitions
libopencm3,O2-noinline,msc,_usbd_standard_request_device,241,codex,ARR-01,no,0.6,,5.0,no array/pointer sentinel mismatch found
libopencm3,O2-noinline,msc,_usbd_standard_request_device,241,claude-code,SC-01,no,0.0,,29.0,no role-aligned static-to-extern declaration
libopencm3,O2-noinline,msc,_usbd_standard_request_device,241,claude-code,ST-01,no,0.0,,29.0,no missing-member diagnostic or visible collision
libopencm3,O2-noinline,msc,_usbd_standard_request_device,241,claude-code,PTR-01,unevaluable,0.0,,29.0,no aligned explicit struct fields
libopencm3,O2-noinline,msc,_usbd_standard_request_device,241,claude-code,INT-01,unevaluable,0.0,,29.0,no safely aligned integer declarations
libopencm3,O2-noinline,msc,_usbd_standard_request_device,241,claude-code,FN-01,yes,0.0,,29.0,return type: enum usbd_request_return_codes vs int
libopencm3,O2-noinline,msc,_usbd_standard_request_device,241,claude-code,LAYOUT-01,unevaluable,0.0,,29.0,no same-name explicit struct definitions
libopencm3,O2-noinline,msc,_usbd_standard_request_device,241,claude-code,ARR-01,no,0.0,,29.0,no array/pointer sentinel mismatch found
libopencm3,O2-noinline,sdram,main,155,codex,SC-01,no,0.3333333333333333,,6.0,no role-aligned static-to-extern declaration
libopencm3,O2-noinline,sdram,main,155,codex,ST-01,no,0.3333333333333333,,6.0,no missing-member diagnostic or visible collision
libopencm3,O2-noinline,sdram,main,155,codex,PTR-01,unevaluable,0.3333333333333333,,6.0,no aligned explicit struct fields
libopencm3,O2-noinline,sdram,main,155,codex,INT-01,unevaluable,0.3333333333333333,,6.0,no safely aligned integer declarations
libopencm3,O2-noinline,sdram,main,155,codex,FN-01,no,0.3333333333333333,,6.0,"matching canonical signature=('int', ('int',))"
libopencm3,O2-noinline,sdram,main,155,codex,LAYOUT-01,unevaluable,0.3333333333333333,,6.0,no same-name explicit struct definitions
libopencm3,O2-noinline,sdram,main,155,codex,ARR-01,no,0.3333333333333333,,6.0,no array/pointer sentinel mismatch found
libopencm3,O2-noinline,sdram,main,155,claude-code,SC-01,no,0.3333333333333333,,0.0,no role-aligned static-to-extern declaration
libopencm3,O2-noinline,sdram,main,155,claude-code,ST-01,no,0.3333333333333333,,0.0,no missing-member diagnostic or visible collision
libopencm3,O2-noinline,sdram,main,155,claude-code,PTR-01,unevaluable,0.3333333333333333,,0.0,no aligned explicit struct fields
libopencm3,O2-noinline,sdram,main,155,claude-code,INT-01,unevaluable,0.3333333333333333,,0.0,no safely aligned integer declarations
libopencm3,O2-noinline,sdram,main,155,claude-code,FN-01,unevaluable,0.3333333333333333,,0.0,"signature parse is not trustworthy: source=('int', ('int',)); decompiled=('void', ('0xD0000000u) #define PAGE_SIZE 0x100u void main(void)',))"
libopencm3,O2-noinline,sdram,main,155,claude-code,LAYOUT-01,unevaluable,0.3333333333333333,,0.0,no same-name explicit struct definitions
libopencm3,O2-noinline,sdram,main,155,claude-code,ARR-01,no,0.3333333333333333,,0.0,no array/pointer sentinel mismatch found
libopencm3,O2-noinline,usbmidi,dwc_poll,165,codex,SC-01,no,0.2857142857142857,,39.0,no role-aligned static-to-extern declaration
libopencm3,O2-noinline,usbmidi,dwc_poll,165,codex,ST-01,no,0.2857142857142857,,39.0,no missing-member diagnostic or visible collision
libopencm3,O2-noinline,usbmidi,dwc_poll,165,codex,PTR-01,unevaluable,0.2857142857142857,,39.0,no aligned explicit struct fields
libopencm3,O2-noinline,usbmidi,dwc_poll,165,codex,INT-01,no,0.2857142857142857,,39.0,typedefs agree for 1 exact-name declarations
libopencm3,O2-noinline,usbmidi,dwc_poll,165,codex,FN-01,no,0.2857142857142857,,39.0,"matching canonical signature=('void', ('usbd_device*',))"
libopencm3,O2-noinline,usbmidi,dwc_poll,165,codex,LAYOUT-01,unevaluable,0.2857142857142857,,39.0,no same-name explicit struct definitions
libopencm3,O2-noinline,usbmidi,dwc_poll,165,codex,ARR-01,no,0.2857142857142857,,39.0,no array/pointer sentinel mismatch found
libopencm3,O2-noinline,usbmidi,dwc_poll,165,claude-code,SC-01,no,0.14285714285714285,,65.0,no role-aligned static-to-extern declaration
libopencm3,O2-noinline,usbmidi,dwc_poll,165,claude-code,ST-01,no,0.14285714285714285,,65.0,no missing-member diagnostic or visible collision
libopencm3,O2-noinline,usbmidi,dwc_poll,165,claude-code,PTR-01,unevaluable,0.14285714285714285,,65.0,no aligned explicit struct fields
libopencm3,O2-noinline,usbmidi,dwc_poll,165,claude-code,INT-01,yes,0.14285714285714285,,65.0,ep: uint8_t vs uint32_t
libopencm3,O2-noinline,usbmidi,dwc_poll,165,claude-code,FN-01,candidate,0.14285714285714285,,65.0,parameter 1: usbd_device* vs void*
libopencm3,O2-noinline,usbmidi,dwc_poll,165,claude-code,LAYOUT-01,unevaluable,0.14285714285714285,,65.0,no same-name explicit struct definitions
libopencm3,O2-noinline,usbmidi,dwc_poll,165,claude-code,ARR-01,no,0.14285714285714285,,65.0,no array/pointer sentinel mismatch found
openssh-portable,O2-noinline,ssh,revoked_serial_tree_RB_REMOVE_COLOR,218,codex,SC-01,no,0.0,0.7934426229508197,62.0,no role-aligned static-to-extern declaration
openssh-portable,O2-noinline,ssh,revoked_serial_tree_RB_REMOVE_COLOR,218,codex,ST-01,no,0.0,0.7934426229508197,62.0,no missing-member diagnostic or visible collision
openssh-portable,O2-noinline,ssh,revoked_serial_tree_RB_REMOVE_COLOR,218,codex,PTR-01,unevaluable,0.0,0.7934426229508197,62.0,no aligned explicit struct fields
openssh-portable,O2-noinline,ssh,revoked_serial_tree_RB_REMOVE_COLOR,218,codex,INT-01,unevaluable,0.0,0.7934426229508197,62.0,no safely aligned integer declarations
openssh-portable,O2-noinline,ssh,revoked_serial_tree_RB_REMOVE_COLOR,218,codex,FN-01,unevaluable,0.0,0.7934426229508197,62.0,"signature parse is not trustworthy: source=('} __attribute__((__unused__)) void', ('struct revoked_serial_tree *', 'struct revoked_serial *', 'struct revoked_serial *')); decompiled=('void', ('struct rb_tree *', 'struct rb_node *', 'struct rb_node *'))"
openssh-portable,O2-noinline,ssh,revoked_serial_tree_RB_REMOVE_COLOR,218,codex,LAYOUT-01,unevaluable,0.0,0.7934426229508197,62.0,no same-name explicit struct definitions
openssh-portable,O2-noinline,ssh,revoked_serial_tree_RB_REMOVE_COLOR,218,codex,ARR-01,no,0.0,0.7934426229508197,62.0,no array/pointer sentinel mismatch found
openssh-portable,O2-noinline,ssh,revoked_serial_tree_RB_REMOVE_COLOR,218,claude-code,SC-01,no,0.0,0.4577114427860697,66.0,no role-aligned static-to-extern declaration
openssh-portable,O2-noinline,ssh,revoked_serial_tree_RB_REMOVE_COLOR,218,claude-code,ST-01,no,0.0,0.4577114427860697,66.0,no missing-member diagnostic or visible collision
openssh-portable,O2-noinline,ssh,revoked_serial_tree_RB_REMOVE_COLOR,218,claude-code,PTR-01,unevaluable,0.0,0.4577114427860697,66.0,no aligned explicit struct fields
openssh-portable,O2-noinline,ssh,revoked_serial_tree_RB_REMOVE_COLOR,218,claude-code,INT-01,unevaluable,0.0,0.4577114427860697,66.0,no safely aligned integer declarations
openssh-portable,O2-noinline,ssh,revoked_serial_tree_RB_REMOVE_COLOR,218,claude-code,FN-01,unevaluable,0.0,0.4577114427860697,66.0,"signature parse is not trustworthy: source=('} __attribute__((__unused__)) void', ('struct revoked_serial_tree *', 'struct revoked_serial *', 'struct revoked_serial *')); decompiled=('void', ('struct rb_node **', 'struct rb_node *', 'struct rb_node *'))"
openssh-portable,O2-noinline,ssh,revoked_serial_tree_RB_REMOVE_COLOR,218,claude-code,LAYOUT-01,unevaluable,0.0,0.4577114427860697,66.0,no same-name explicit struct definitions
openssh-portable,O2-noinline,ssh,revoked_serial_tree_RB_REMOVE_COLOR,218,claude-code,ARR-01,no,0.0,0.4577114427860697,66.0,no array/pointer sentinel mismatch found
openssh-portable,O2-noinline,ssh-add,revoked_certs_generate,242,codex,SC-01,no,0.05555555555555555,0.5269058295964125,5.0,no role-aligned static-to-extern declaration
openssh-portable,O2-noinline,ssh-add,revoked_certs_generate,242,codex,ST-01,no,0.05555555555555555,0.5269058295964125,5.0,no missing-member diagnostic or visible collision
openssh-portable,O2-noinline,ssh-add,revoked_certs_generate,242,codex,PTR-01,unevaluable,0.05555555555555555,0.5269058295964125,5.0,no aligned explicit struct fields
openssh-portable,O2-noinline,ssh-add,revoked_certs_generate,242,codex,INT-01,unevaluable,0.05555555555555555,0.5269058295964125,5.0,no safely aligned integer declarations
openssh-portable,O2-noinline,ssh-add,revoked_certs_generate,242,codex,FN-01,no,0.05555555555555555,0.5269058295964125,5.0,"matching canonical signature=('int', ('struct revoked_certs*', 'struct sshbuf*'))"
openssh-portable,O2-noinline,ssh-add,revoked_certs_generate,242,codex,LAYOUT-01,unevaluable,0.05555555555555555,0.5269058295964125,5.0,no same-name explicit struct definitions
openssh-portable,O2-noinline,ssh-add,revoked_certs_generate,242,codex,ARR-01,no,0.05555555555555555,0.5269058295964125,5.0,no array/pointer sentinel mismatch found
openssh-portable,O2-noinline,ssh-add,revoked_certs_generate,242,claude-code,SC-01,no,0.0,0.0,2.0,no role-aligned static-to-extern declaration
openssh-portable,O2-noinline,ssh-add,revoked_certs_generate,242,claude-code,ST-01,no,0.0,0.0,2.0,no missing-member diagnostic or visible collision
openssh-portable,O2-noinline,ssh-add,revoked_certs_generate,242,claude-code,PTR-01,unevaluable,0.0,0.0,2.0,no aligned explicit struct fields
openssh-portable,O2-noinline,ssh-add,revoked_certs_generate,242,claude-code,INT-01,unevaluable,0.0,0.0,2.0,no safely aligned integer declarations
openssh-portable,O2-noinline,ssh-add,revoked_certs_generate,242,claude-code,FN-01,no,0.0,0.0,2.0,"matching canonical signature=('int', ('struct revoked_certs*', 'struct sshbuf*'))"
openssh-portable,O2-noinline,ssh-add,revoked_certs_generate,242,claude-code,LAYOUT-01,unevaluable,0.0,0.0,2.0,no same-name explicit struct definitions
openssh-portable,O2-noinline,ssh-add,revoked_certs_generate,242,claude-code,ARR-01,no,0.0,0.0,2.0,no array/pointer sentinel mismatch found
openssh-portable,O2-noinline,ssh-keygen,ssh_rsa_verify,148,codex,SC-01,no,0.23076923076923078,0.4691358024691358,0.0,no role-aligned static-to-extern declaration
openssh-portable,O2-noinline,ssh-keygen,ssh_rsa_verify,148,codex,ST-01,no,0.23076923076923078,0.4691358024691358,0.0,no missing-member diagnostic or visible collision
openssh-portable,O2-noinline,ssh-keygen,ssh_rsa_verify,148,codex,PTR-01,no,0.23076923076923078,0.4691358024691358,0.0,pointer depth agrees for 3 aligned fields
openssh-portable,O2-noinline,ssh-keygen,ssh_rsa_verify,148,codex,INT-01,no,0.23076923076923078,0.4691358024691358,0.0,typedefs agree for 3 exact-name declarations
openssh-portable,O2-noinline,ssh-keygen,ssh_rsa_verify,148,codex,FN-01,no,0.23076923076923078,0.4691358024691358,0.0,"matching canonical signature=('int', ('const struct sshkey*', 'const u_char*', 'size_t', 'const u_char*', 'size_t', 'const char*'))"
openssh-portable,O2-noinline,ssh-keygen,ssh_rsa_verify,148,codex,LAYOUT-01,yes,0.23076923076923078,0.4691358024691358,0.0,"struct sshkey: source=[('type', 'int'), ('flags', 'int'), ('rsa', 'RSA *'), ('dsa', 'DSA *'), ('ecdsa_nid', 'int'), ('ecdsa', 'EC_KEY *'), ('ed25519_sk', 'u_char *'), ('ed25519_pk', 'u_char *'), ('xmss_name', 'char *'), ('xmss_filename', 'char *'), ('xmss_state', 'void *'), ('xmss_sk', 'u_char *'), ('xmss_pk', 'u_char *'), ('sk_application', 'char *'), ('sk_flags', 'uint8_t'), ('sk_key_handle', 'struct sshbuf *'), ('sk_reserved', 'struct sshbuf *'), ('cert', 'struct sshkey_cert *'), ('shielded_private', 'u_char *'), ('shielded_len', 'size_t'), ('shield_prekey', 'u_char *'), ('shield_prekey_len', 'size_t')]; decompiled=[('type', 'int'), ('flags', 'int'), ('rsa', 'RSA *')]"
openssh-portable,O2-noinline,ssh-keygen,ssh_rsa_verify,148,codex,ARR-01,no,0.23076923076923078,0.4691358024691358,0.0,no array/pointer sentinel mismatch found
openssh-portable,O2-noinline,ssh-keygen,ssh_rsa_verify,148,claude-code,SC-01,no,0.23076923076923078,0.5046439628482973,3.0,no role-aligned static-to-extern declaration
openssh-portable,O2-noinline,ssh-keygen,ssh_rsa_verify,148,claude-code,ST-01,no,0.23076923076923078,0.5046439628482973,3.0,no missing-member diagnostic or visible collision
openssh-portable,O2-noinline,ssh-keygen,ssh_rsa_verify,148,claude-code,PTR-01,no,0.23076923076923078,0.5046439628482973,3.0,pointer depth agrees for 3 aligned fields
openssh-portable,O2-noinline,ssh-keygen,ssh_rsa_verify,148,claude-code,INT-01,no,0.23076923076923078,0.5046439628482973,3.0,typedefs agree for 3 exact-name declarations
openssh-portable,O2-noinline,ssh-keygen,ssh_rsa_verify,148,claude-code,FN-01,no,0.23076923076923078,0.5046439628482973,3.0,"matching canonical signature=('int', ('const struct sshkey*', 'const u_char*', 'size_t', 'const u_char*', 'size_t', 'const char*'))"
openssh-portable,O2-noinline,ssh-keygen,ssh_rsa_verify,148,claude-code,LAYOUT-01,yes,0.23076923076923078,0.5046439628482973,3.0,"struct sshkey: source=[('type', 'int'), ('flags', 'int'), ('rsa', 'RSA *'), ('dsa', 'DSA *'), ('ecdsa_nid', 'int'), ('ecdsa', 'EC_KEY *'), ('ed25519_sk', 'u_char *'), ('ed25519_pk', 'u_char *'), ('xmss_name', 'char *'), ('xmss_filename', 'char *'), ('xmss_state', 'void *'), ('xmss_sk', 'u_char *'), ('xmss_pk', 'u_char *'), ('sk_application', 'char *'), ('sk_flags', 'uint8_t'), ('sk_key_handle', 'struct sshbuf *'), ('sk_reserved', 'struct sshbuf *'), ('cert', 'struct sshkey_cert *'), ('shielded_private', 'u_char *'), ('shielded_len', 'size_t'), ('shield_prekey', 'u_char *'), ('shield_prekey_len', 'size_t')]; decompiled=[('type', 'int'), ('flags', 'int'), ('rsa', 'RSA *')]"
openssh-portable,O2-noinline,ssh-keygen,ssh_rsa_verify,148,claude-code,ARR-01,no,0.23076923076923078,0.5046439628482973,3.0,no array/pointer sentinel mismatch found
openssh-portable,O2-noinline,ssh-keyscan,argv_split,170,codex,SC-01,no,0.45454545454545453,0.4217506631299735,26.0,no role-aligned static-to-extern declaration
openssh-portable,O2-noinline,ssh-keyscan,argv_split,170,codex,ST-01,no,0.45454545454545453,0.4217506631299735,26.0,no missing-member diagnostic or visible collision
openssh-portable,O2-noinline,ssh-keyscan,argv_split,170,codex,PTR-01,unevaluable,0.45454545454545453,0.4217506631299735,26.0,no aligned explicit struct fields
openssh-portable,O2-noinline,ssh-keyscan,argv_split,170,codex,INT-01,unevaluable,0.45454545454545453,0.4217506631299735,26.0,no safely aligned integer declarations
openssh-portable,O2-noinline,ssh-keyscan,argv_split,170,codex,FN-01,no,0.45454545454545453,0.4217506631299735,26.0,"matching canonical signature=('int', ('const char*', 'int*', 'char***', 'int'))"
openssh-portable,O2-noinline,ssh-keyscan,argv_split,170,codex,LAYOUT-01,unevaluable,0.45454545454545453,0.4217506631299735,26.0,no same-name explicit struct definitions
openssh-portable,O2-noinline,ssh-keyscan,argv_split,170,codex,ARR-01,no,0.45454545454545453,0.4217506631299735,26.0,no array/pointer sentinel mismatch found
openssh-portable,O2-noinline,ssh-keyscan,argv_split,170,claude-code,SC-01,no,0.5454545454545454,0.3034825870646766,16.0,no role-aligned static-to-extern declaration
openssh-portable,O2-noinline,ssh-keyscan,argv_split,170,claude-code,ST-01,no,0.5454545454545454,0.3034825870646766,16.0,no missing-member diagnostic or visible collision
openssh-portable,O2-noinline,ssh-keyscan,argv_split,170,claude-code,PTR-01,unevaluable,0.5454545454545454,0.3034825870646766,16.0,no aligned explicit struct fields
openssh-portable,O2-noinline,ssh-keyscan,argv_split,170,claude-code,INT-01,unevaluable,0.5454545454545454,0.3034825870646766,16.0,no safely aligned integer declarations
openssh-portable,O2-noinline,ssh-keyscan,argv_split,170,claude-code,FN-01,no,0.5454545454545454,0.3034825870646766,16.0,"matching canonical signature=('int', ('const char*', 'int*', 'char***', 'int'))"
openssh-portable,O2-noinline,ssh-keyscan,argv_split,170,claude-code,LAYOUT-01,unevaluable,0.5454545454545454,0.3034825870646766,16.0,no same-name explicit struct definitions
openssh-portable,O2-noinline,ssh-keyscan,argv_split,170,claude-code,ARR-01,no,0.5454545454545454,0.3034825870646766,16.0,no array/pointer sentinel mismatch found
openssh-portable,O2-noinline,ssh-pkcs11-helper,pkcs11_fetch_rsa_pubkey,140,codex,SC-01,no,0.1875,0.5845070422535211,0.0,no role-aligned static-to-extern declaration
openssh-portable,O2-noinline,ssh-pkcs11-helper,pkcs11_fetch_rsa_pubkey,140,codex,ST-01,candidate,0.1875,0.5845070422535211,0.0,custom struct _CK_INFO absent; custom fields used=['flags']
openssh-portable,O2-noinline,ssh-pkcs11-helper,pkcs11_fetch_rsa_pubkey,140,codex,PTR-01,no,0.1875,0.5845070422535211,0.0,pointer depth agrees for 4 aligned fields
openssh-portable,O2-noinline,ssh-pkcs11-helper,pkcs11_fetch_rsa_pubkey,140,codex,INT-01,unevaluable,0.1875,0.5845070422535211,0.0,no safely aligned integer declarations
openssh-portable,O2-noinline,ssh-pkcs11-helper,pkcs11_fetch_rsa_pubkey,140,codex,FN-01,no,0.1875,0.5845070422535211,0.0,"matching canonical signature=('struct sshkey*', ('struct pkcs11_provider*', 'CK_ULONG', 'CK_OBJECT_HANDLE*'))"
openssh-portable,O2-noinline,ssh-pkcs11-helper,pkcs11_fetch_rsa_pubkey,140,codex,LAYOUT-01,yes,0.1875,0.5845070422535211,0.0,"struct pkcs11_slotinfo: source=[('token', 'CK_TOKEN_INFO'), ('session', 'CK_SESSION_HANDLE'), ('logged_in', 'int')]; decompiled=[('_pad', 'unsigned char[0xd0]'), ('session', 'CK_SESSION_HANDLE'), ('_tail', 'unsigned char[8]')]"
openssh-portable,O2-noinline,ssh-pkcs11-helper,pkcs11_fetch_rsa_pubkey,140,codex,ARR-01,no,0.1875,0.5845070422535211,0.0,no array/pointer sentinel mismatch found
openssh-portable,O2-noinline,ssh-pkcs11-helper,pkcs11_fetch_rsa_pubkey,140,claude-code,SC-01,no,0.1875,0.5395189003436426,0.0,no role-aligned static-to-extern declaration
openssh-portable,O2-noinline,ssh-pkcs11-helper,pkcs11_fetch_rsa_pubkey,140,claude-code,ST-01,candidate,0.1875,0.5395189003436426,0.0,custom struct _CK_INFO absent; custom fields used=['flags']
openssh-portable,O2-noinline,ssh-pkcs11-helper,pkcs11_fetch_rsa_pubkey,140,claude-code,PTR-01,no,0.1875,0.5395189003436426,0.0,pointer depth agrees for 4 aligned fields
openssh-portable,O2-noinline,ssh-pkcs11-helper,pkcs11_fetch_rsa_pubkey,140,claude-code,INT-01,unevaluable,0.1875,0.5395189003436426,0.0,no safely aligned integer declarations
openssh-portable,O2-noinline,ssh-pkcs11-helper,pkcs11_fetch_rsa_pubkey,140,claude-code,FN-01,no,0.1875,0.5395189003436426,0.0,"matching canonical signature=('struct sshkey*', ('struct pkcs11_provider*', 'CK_ULONG', 'CK_OBJECT_HANDLE*'))"
openssh-portable,O2-noinline,ssh-pkcs11-helper,pkcs11_fetch_rsa_pubkey,140,claude-code,LAYOUT-01,yes,0.1875,0.5395189003436426,0.0,"struct pkcs11_slotinfo: source=[('token', 'CK_TOKEN_INFO'), ('session', 'CK_SESSION_HANDLE'), ('logged_in', 'int')]; decompiled=[('pad', 'unsigned char[0xd0]'), ('session', 'CK_SESSION_HANDLE')]"
openssh-portable,O2-noinline,ssh-pkcs11-helper,pkcs11_fetch_rsa_pubkey,140,claude-code,ARR-01,no,0.1875,0.5395189003436426,0.0,no array/pointer sentinel mismatch found
openssh-portable,O2-noinline,ssh-sk-helper,cert_parse,138,codex,SC-01,no,0.07142857142857142,0.922360248447205,12.0,no role-aligned static-to-extern declaration
openssh-portable,O2-noinline,ssh-sk-helper,cert_parse,138,codex,ST-01,candidate,0.07142857142857142,0.922360248447205,12.0,"custom struct keytype absent; custom fields used=['cert', 'type']"
openssh-portable,O2-noinline,ssh-sk-helper,cert_parse,138,codex,PTR-01,no,0.07142857142857142,0.922360248447205,12.0,pointer depth agrees for 2 aligned fields
openssh-portable,O2-noinline,ssh-sk-helper,cert_parse,138,codex,INT-01,unevaluable,0.07142857142857142,0.922360248447205,12.0,no safely aligned integer declarations
openssh-portable,O2-noinline,ssh-sk-helper,cert_parse,138,codex,FN-01,yes,0.07142857142857142,0.922360248447205,12.0,parameter 3: struct sshbuf* vs const struct sshbuf*
openssh-portable,O2-noinline,ssh-sk-helper,cert_parse,138,codex,LAYOUT-01,yes,0.07142857142857142,0.922360248447205,12.0,"struct sshkey: source=[('type', 'int'), ('flags', 'int'), ('rsa', 'RSA *'), ('dsa', 'DSA *'), ('ecdsa_nid', 'int'), ('ecdsa', 'EC_KEY *'), ('ed25519_sk', 'u_char *'), ('ed25519_pk', 'u_char *'), ('xmss_name', 'char *'), ('xmss_filename', 'char *'), ('xmss_state', 'void *'), ('xmss_sk', 'u_char *'), ('xmss_pk', 'u_char *'), ('sk_application', 'char *'), ('sk_flags', 'uint8_t'), ('sk_key_handle', 'struct sshbuf *'), ('sk_reserved', 'struct sshbuf *'), ('cert', 'struct sshkey_cert *'), ('shielded_private', 'u_char *'), ('shielded_len', 'size_t'), ('shield_prekey', 'u_char *'), ('shield_prekey_len', 'size_t')]; decompiled=[('type', 'int'), ('opaque', 'unsigned char[124]'), ('cert', 'struct sshkey_cert *')]"
openssh-portable,O2-noinline,ssh-sk-helper,cert_parse,138,codex,ARR-01,no,0.07142857142857142,0.922360248447205,12.0,no array/pointer sentinel mismatch found
openssh-portable,O2-noinline,ssh-sk-helper,cert_parse,138,claude-code,SC-01,no,0.14285714285714285,0.0,5.0,no role-aligned static-to-extern declaration
openssh-portable,O2-noinline,ssh-sk-helper,cert_parse,138,claude-code,ST-01,candidate,0.14285714285714285,0.0,5.0,"custom struct keytype absent; custom fields used=['cert', 'type']"
openssh-portable,O2-noinline,ssh-sk-helper,cert_parse,138,claude-code,PTR-01,no,0.14285714285714285,0.0,5.0,pointer depth agrees for 2 aligned fields
openssh-portable,O2-noinline,ssh-sk-helper,cert_parse,138,claude-code,INT-01,no,0.14285714285714285,0.0,5.0,typedefs agree for 1 exact-name declarations
openssh-portable,O2-noinline,ssh-sk-helper,cert_parse,138,claude-code,FN-01,yes,0.14285714285714285,0.0,5.0,parameter 3: struct sshbuf* vs const struct sshbuf*
